0,73,96,97,116,128,226,262,267,272,273,297,304,305,324,329,409,418,434,454,457,459,466,470,489,496,497,
249,265,269,425,441,448,452,456,461,
250,266,419,442,443,463,467,475,483,
251,267,333,427,443,454,459,463,475,
252,261,268,408,444,453,460,472,481,
253,269,388,428,447,452,460,461,468,
254,263,270,410,446,455,458,462,499,
255,268,271,436,447,460,464,468,472,
256,448,464,
257,449,451,
258,448,450,
259,450,451,
260,451,452,
261,453,481,
262,454,470,
263,455,499,
264,449,461,
265,448,452,
266,463,467,
267,454,459,
268,460,472,
269,452,461,
270,458,462,
271,464,472,
272,466,496,
273,470,497,
274,450,498,
275,451,502,
276,500,501,
277,486,501,
278,503,511,
279,484,503,
280,483,504,
281,475,505,
282,465,490,
283,456,507,
284,462,508,
285,462,509,
286,460,510,
287,468,511,
288,469,496,
289,496,504,
290,471,498,
291,490,498,
292,477,500,
293,485,499,
294,471,495,
295,481,487,
296,467,488,
297,459,489,
298,449,474,
299,448,491,
300,455,492,
301,493,509,
302,453,494,
303,464,495,
304,489,496,
305,496,497,
306,491,498,
307,474,502,
308,469,477,
309,469,482,
310,479,502,
311,471,480,
312,485,504,
313,463,473,
314,487,506,
315,506,507,
316,458,476,
317,458,493,
318,472,506,
319,452,479,
320,469,480,
321,488,497,
322,498,502,
323,487,499,
324,457,497,
325,497,501,
326,486,503,
327,502,503,
328,504,505,
329,454,457,
330,487,490,
331,491,495,
332,473,508,
333,454,463,
334,461,478,
335,479,511,
336,464,477,
337,481,485,
338,471,482,
339,483,490,
340,484,501,
341,492,501,
342,509,511,
343,494,503,
344,488,504,
345,476,505,
346,490,507,
347,491,507,
348,488,492,
349,500,509,
350,478,510,
351,510,511,
352,450,496,
353,465,504,
354,466,498,
355,467,474,
356,468,500,
357,485,492,
358,470,502,
359,487,494,
360,473,488,
361,477,489,
362,474,490,
363,478,507,
364,492,508,
365,477,493,
366,474,494,
367,495,511,
368,448,489,
369,449,488,
370,482,493,
371,482,499,
372,451,484,
373,469,501,
374,454,479,
375,471,503,
376,472,476,
377,489,505,
378,474,478,
379,479,491,
380,476,508,
381,457,500,
382,494,510,
383,495,506,
384,451,497,
385,480,481,
386,466,482,
387,483,499,
388,452,468,
389,469,485,
390,470,486,
391,471,487,
392,456,505,
393,473,505,
394,458,506,
395,475,507,
396,476,485,
397,500,508,
398,506,510,
399,478,479,
400,452,457,
401,465,481,
402,459,493,
403,466,483,
404,468,484,
405,453,492,
406,454,509,
407,455,494,
408,472,481,
409,457,489,
410,458,499,
411,459,491,
412,460,508,
413,476,477,
414,462,510,
415,493,495,
416,464,480,
417,450,465,
418,459,466,
419,467,483,
420,480,484,
421,449,453,
422,486,509,
423,455,467,
424,456,472,
425,448,456,
426,458,475,
427,459,475,
428,460,461,
429,457,473,
430,462,463,
431,463,478,
432,450,480,
433,449,465,
434,466,470,
435,467,470,
436,464,468,
437,453,484,
438,482,486,
439,455,486,
440,456,465,
441,456,461,
442,475,483,
443,463,475,
444,453,460,
445,461,473,
446,455,462,
447,460,468,
448,
449,
450,
451,
452,
453,
454,
455,
456,
457,
458,
459,
460,
461,
462,
463,
464,
465,
466,
467,
468,
469,
470,
471,
472,
473,
474,
475,
476,
477,
478,
479,
480,
481,
482,
483,
484,
485,
486,
487,
488,
489,
490,
491,
492,
493,
494,
495,
496,
497,
498,
499,
500,
501,
502,
503,
504,
505,
506,
507,
508,
509,
510,
511,
